price_cpu,cpuMark,cpuValue,threadMark,threadValue,TDP_cpu,powerPerf,cores,testDate_cpu,socket,category_cpu,gpuName,G3Dmark,G2Dmark,price_gpu,powerPerformance,testDate_gpu,category_gpu
35.0,346,9.88,400,11.43,67.0,2155,1,2009,2,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,346,35.35491103202847,265,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,345,35.35491103202847,345,15.189008642602948,10.0,1744,2,2008,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,345,35.35491103202847,230,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,344,35.35491103202847,431,15.189008642602948,31.0,145,1,2009,163,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,344,35.35491103202847,552,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,343,35.35491103202847,220,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,341,35.35491103202847,456,15.189008642602948,62.37555732484076,2458,2,2019,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
99.95,340,3.4,565,5.65,62.0,2160,1,2008,9,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
149.95,340,2.27,568,3.79,62.0,2159,1,2008,9,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,338,35.35491103202847,349,15.189008642602948,25.0,375,1,2010,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
12.0,338,28.15,587,48.91,62.37555732484076,2458,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,337,35.35491103202847,838,15.189008642602948,25.0,374,1,2011,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,337,35.35491103202847,206,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,336,35.35491103202847,662,15.189008642602948,35.0,2811,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
86.0,335,3.89,282,3.28,8.5,1880,2,2011,53,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,335,35.35491103202847,394,15.189008642602948,4.3,2629,2,2013,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,335,35.35491103202847,735,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,335,35.35491103202847,463,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
25.99,334,12.86,510,19.61,35.0,2810,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,334,35.35491103202847,735,15.189008642602948,31.0,45,1,2009,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,334,35.35491103202847,166,15.189008642602948,62.37555732484076,2458,4,2022,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,333,35.35491103202847,337,15.189008642602948,22.0,564,1,2009,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,333,35.35491103202847,432,15.189008642602948,81.5,1905,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,332,35.35491103202847,242,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,332,35.35491103202847,214,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,330,35.35491103202847,519,15.189008642602948,31.0,44,2,2009,50,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,330,35.35491103202847,490,15.189008642602948,31.0,44,2,2008,163,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,328,35.35491103202847,207,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,326,35.35491103202847,561,15.189008642602948,82.0,1582,1,2008,163,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,326,35.35491103202847,400,15.189008642602948,81.5,1904,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,326,35.35491103202847,218,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,324,35.35491103202847,224,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,323,35.35491103202847,292,15.189008642602948,3.5,2839,2,2012,53,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,323,35.35491103202847,237,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,321,35.35491103202847,455,15.189008642602948,25.0,268,1,2009,188,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,320,35.35491103202847,493,15.189008642602948,31.0,33,2,2008,163,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,319,35.35491103202847,204,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
29.95,316,10.55,376,12.56,67.0,1921,1,2008,2,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,316,35.35491103202847,427,15.189008642602948,10.0,1635,2,2009,50,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,315,35.35491103202847,379,15.189008642602948,25.0,260,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
20.0,315,15.74,394,19.68,62.0,2153,1,2008,1,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
34.95,315,9.02,509,14.56,45.0,2516,1,2009,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,315,35.35491103202847,447,15.189008642602948,115.0,1020,1,2008,201,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,315,35.35491103202847,281,15.189008642602948,62.37555732484076,2458,2,2013,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,313,35.35491103202847,388,15.189008642602948,35.0,2668,1,2011,157,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,313,35.35491103202847,549,15.189008642602948,81.9,1577,1,2008,163,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,313,35.35491103202847,338,15.189008642602948,62.0,2152,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,313,35.35491103202847,596,15.189008642602948,65.0,1923,1,2008,201,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,312,35.35491103202847,213,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,310,35.35491103202847,223,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,309,35.35491103202847,359,15.189008642602948,9.0,1737,2,2011,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,308,35.35491103202847,190,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,308,35.35491103202847,290,15.189008642602948,62.37555732484076,2458,2,2011,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,307,35.35491103202847,553,15.189008642602948,30.0,31,1,2009,161,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,304,35.35491103202847,395,15.189008642602948,7.0,2007,2,2016,70,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
20.0,303,15.13,506,25.31,89.0,1571,1,2008,181,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,302,35.35491103202847,613,15.189008642602948,12.0,1349,1,2010,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,302,35.35491103202847,724,15.189008642602948,25.0,247,1,2009,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
99.99,301,3.01,508,5.08,45.0,2365,1,2009,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
54.95,301,5.47,613,11.16,31.0,2814,1,2009,50,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,300,35.35491103202847,354,15.189008642602948,9.0,1704,2,2012,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,300,35.35491103202847,190,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
65.0,298,4.58,383,5.89,62.0,1922,1,2009,1,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,298,35.35491103202847,206,15.189008642602948,62.37555732484076,2458,2,2012,63,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,298,35.35491103202847,592,15.189008642602948,12.0,1314,1,2011,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
99.99,295,2.95,375,3.75,89.0,1568,1,2009,1,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,295,35.35491103202847,512,15.189008642602948,110.7,1017,1,2009,201,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,294,35.35491103202847,391,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,294,35.35491103202847,181,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,294,35.35491103202847,185,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,294,35.35491103202847,192,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
49.99,293,5.86,630,12.59,35.0,2654,1,2009,157,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,293,35.35491103202847,667,15.189008642602948,89.0,1567,1,2008,163,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
131.01,292,2.23,461,3.52,45.0,2363,1,2009,9,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
86.68,292,3.37,346,3.99,62.0,1920,1,2008,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,292,35.35491103202847,321,15.189008642602948,9.0,1671,2,2011,125,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,292,35.35491103202847,353,15.189008642602948,21.0,383,1,2009,135,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,292,35.35491103202847,155,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
109.95,291,2.65,439,3.99,89.0,1566,1,2009,1,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,291,35.35491103202847,180,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,290,35.35491103202847,354,15.189008642602948,9.0,1666,2,2011,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,290,35.35491103202847,654,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,289,35.35491103202847,313,15.189008642602948,6.4,2046,2,2011,125,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
124.68,288,2.31,356,2.85,62.0,1919,1,2009,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
12.0,288,24.02,631,52.58,25.0,156,1,2009,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,286,35.35491103202847,367,15.189008642602948,24.0,167,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,286,35.35491103202847,182,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,285,35.35491103202847,321,15.189008642602948,35.0,2651,1,2008,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
20.95,283,13.5,496,23.65,30.0,2808,1,2009,163,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,283,35.35491103202847,674,15.189008642602948,86.0,1567,1,2009,170,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,282,35.35491103202847,442,15.189008642602948,15.0,872,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,282,35.35491103202847,431,15.189008642602948,62.37555732484076,2458,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,281,35.35491103202847,430,15.189008642602948,62.0,1915,1,2008,9,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,280,35.35491103202847,389,15.189008642602948,21.0,370,1,2008,135,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,279,35.35491103202847,328,15.189008642602948,24.0,159,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,279,35.35491103202847,182,15.189008642602948,25.0,148,1,2011,46,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,277,35.35491103202847,314,15.189008642602948,35.0,2533,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,277,35.35491103202847,329,15.189008642602948,35.0,2533,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,277,35.35491103202847,359,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,277,35.35491103202847,207,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,277,35.35491103202847,183,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,276,35.35491103202847,410,15.189008642602948,62.37555732484076,2458,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,275,35.35491103202847,346,15.189008642602948,10.0,1450,2,2012,53,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
19.0,274,14.43,304,16.0,15.0,853,1,2009,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,272,35.35491103202847,420,15.189008642602948,15.0,847,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,271,35.35491103202847,354,15.189008642602948,27.0,23,1,2009,135,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,270,35.35491103202847,259,15.189008642602948,8.0,1715,1,2011,46,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,270,35.35491103202847,363,15.189008642602948,21.0,269,1,2009,135,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,270,35.35491103202847,208,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,269,35.35491103202847,350,15.189008642602948,62.37555732484076,2458,1,2008,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
34.95,268,7.66,333,9.53,62.0,1910,1,2008,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,268,35.35491103202847,529,15.189008642602948,10.0,1415,1,2009,58,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
13.0,268,20.62,468,35.97,27.0,2821,1,2009,163,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,267,35.35491103202847,507,15.189008642602948,10.0,1413,1,2009,58,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,267,35.35491103202847,299,15.189008642602948,15.0,783,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,267,35.35491103202847,172,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,267,35.35491103202847,599,15.189008642602948,62.37555732484076,2458,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
86.0,265,3.08,243,2.82,8.5,1626,2,2010,53,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,265,35.35491103202847,176,15.189008642602948,62.37555732484076,2458,4,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,263,35.35491103202847,528,15.189008642602948,62.37555732484076,2458,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,263,35.35491103202847,283,15.189008642602948,62.37555732484076,2458,1,2017,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,262,35.35491103202847,318,15.189008642602948,4.5,2325,2,2013,125,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
79.7,262,3.29,396,4.97,62.0,1908,1,2009,182,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
29.99,261,8.7,650,21.69,25.0,36,1,2009,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,260,35.35491103202847,408,15.189008642602948,89.0,1027,1,2009,1,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,260,35.35491103202847,315,15.189008642602948,9.0,1502,2,2011,125,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,260,35.35491103202847,384,15.189008642602948,103.0,1013,1,2008,175,9,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,256,35.35491103202847,316,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
84.79,256,3.02,398,4.69,62.37555732484076,2458,1,2008,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,255,35.35491103202847,342,15.189008642602948,9.0,1488,2,2009,50,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,254,35.35491103202847,314,15.189008642602948,25.0,28,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,254,35.35491103202847,242,15.189008642602948,25.0,27,1,2012,46,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,253,35.35491103202847,525,15.189008642602948,27.0,2807,1,2009,163,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
34.95,253,7.23,325,9.31,62.37555732484076,2458,1,2008,182,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,252,35.35491103202847,546,15.189008642602948,5.5,2056,1,2009,58,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,252,35.35491103202847,370,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,252,35.35491103202847,279,15.189008642602948,62.37555732484076,2458,2,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
14.94,251,16.82,477,31.92,45.0,2161,1,2009,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,251,35.35491103202847,619,15.189008642602948,86.0,1026,1,2009,170,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,249,35.35491103202847,551,15.189008642602948,81.8,1564,1,2009,163,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,248,35.35491103202847,231,15.189008642602948,6.0,1955,2,2015,128,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,247,35.35491103202847,559,15.189008642602948,25.0,2820,1,2010,176,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,247,35.35491103202847,327,15.189008642602948,62.37555732484076,2458,2,2021,201,8,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,246,35.35491103202847,294,15.189008642602948,25.0,2819,1,2009,1,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,245,35.35491103202847,525,15.189008642602948,62.37555732484076,2458,1,2008,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,244,35.35491103202847,171,15.189008642602948,62.37555732484076,2458,4,2021,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
29.95,243,8.11,408,13.63,62.0,1580,1,2008,9,0,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,243,35.35491103202847,292,15.189008642602948,15.0,673,1,2013,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,243,35.35491103202847,390,15.189008642602948,62.37555732484076,2458,1,2009,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
23.03,242,10.52,380,16.49,62.37555732484076,2458,1,2008,201,11,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,241,35.35491103202847,421,15.189008642602948,10.0,1285,1,2013,28,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,241,35.35491103202847,365,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,241,35.35491103202847,375,15.189008642602948,62.37555732484076,2458,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,240,35.35491103202847,323,15.189008642602948,24.5,2818,1,2009,134,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,239,35.35491103202847,318,15.189008642602948,24.5,2816,1,2008,134,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,239,35.35491103202847,432,15.189008642602948,10.0,1251,1,2009,201,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
441.50094560244025,238,35.35491103202847,460,15.189008642602948,27.0,2663,1,2009,135,5,0,2046.51273198101,352.05179110919295,439.74660036166364,34.10363391141618,2013.9568407423392,4
